t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),date_start,date_end
108,114,0.7939112004031023,0.05685316192751625,0.6863858920184246,0.702767229963793,0.7548606879893698,0.79255450043056,0.8314829166151673,0.8896831155052259,0.9091460222412222,2020-06-27,2020-07-03
109,115,0.78848578349613,0.057970627733944714,0.6789545422670121,0.6956163952884359,0.7486496026102383,0.7870655443667283,0.8267739209766485,0.8861998666870246,0.9060875741273071,2020-06-28,2020-07-04
110,116,0.8316942954179795,0.06081951035430118,0.7167570137368641,0.7342466671993402,0.7899043420444616,0.8302122451125743,0.8718688297434909,0.934197466310706,0.9550533764537027,2020-06-29,2020-07-05
111,117,0.9762124980926948,0.06704654963588554,0.8492179536274685,0.8686099845216497,0.9301927730745042,0.9746780025700983,1.0205596143646045,1.0890494373712551,1.1119269333553143,2020-06-30,2020-07-06
112,118,0.9347727151218131,0.06577037872405762,0.8103025464648013,0.829284078777212,0.8896107734476791,0.9332306392276465,0.97825379469302,1.0455216414856228,1.0680058246674127,2020-07-01,2020-07-07
113,119,0.9362374030759398,0.06603709476624535,0.8112736765074942,0.8303278591948374,0.8908904227169555,0.9346852291489924,0.9798925154667711,1.0474416838050375,1.0700214504672612,2020-07-02,2020-07-08
114,120,1.0184480551336783,0.06929661290576171,0.8871486791609606,0.907208093602575,0.9708912131619505,1.0168768079530193,1.0642922253042904,1.135047806111535,1.1586761759691155,2020-07-03,2020-07-09
115,121,0.9916260398505204,0.06826635189110045,0.8623317993767994,0.8820724779284,0.9447672346176924,0.9900599307509429,1.0367777782637086,1.1065218673978199,1.1298198152207717,2020-07-04,2020-07-10
116,122,1.0273168828844341,0.06941964172258593,0.8957529255790005,0.9158601210010777,0.9796809601651232,1.0257536584744125,1.0732488761282273,1.1441060654347268,1.1677640021272178,2020-07-05,2020-07-11
117,123,1.0830132287701846,0.0711033019048518,0.9481260646381267,0.9687721197583196,1.0342445256489952,1.0814575733656477,1.130086242436217,1.2025609322574335,1.2267405719816513,2020-07-06,2020-07-12
118,124,0.9593779541480246,0.06636156071984324,0.833712475674879,0.8528941713688082,0.9138230312520971,0.9578482803688926,1.0032655266973016,1.0710797166790598,1.0937359160172828,2020-07-07,2020-07-13
119,125,1.0049847952923352,0.06806615908585419,0.8759961705843594,0.8957073842092542,0.958275898169562,1.0034485397095882,1.0500191600479556,1.1195026324184227,1.1427033268551146,2020-07-08,2020-07-14
120,126,1.0362117926165169,0.06923481264474746,0.904947225670168,0.9250205689319452,0.9887113639749832,1.034670219379089,1.0820318877133217,1.1526615784060135,1.1762364981094733,2020-07-09,2020-07-15
121,127,1.001397758545797,0.06782321430203221,0.8728695258147748,0.8925103852930969,0.9548555769108149,0.9998669862352879,1.0462713846295568,1.1155068534781425,1.1386247389570476,2020-07-10,2020-07-16
122,128,0.954283404569667,0.06616764897115925,0.8289957855133304,0.8481173136297849,0.9088597879479867,0.9527545407049924,0.9980405545619815,1.0656647131265538,1.0882589020882212,2020-07-11,2020-07-17
123,129,1.0008152235719923,0.06809685068224579,0.8717890904701421,0.8915012075957155,0.9540817537691898,0.9992711800731889,1.0458656738011414,1.1153962326427254,1.1386155143159102,2020-07-12,2020-07-18
124,130,0.9526252872292372,0.06653423611170955,0.8266761659892932,0.8458910305575333,0.9069444820393834,0.9510767515843003,0.9966181862957506,1.0646418672721558,1.0873740653769925,2020-07-13,2020-07-19
125,131,0.9559262162745268,0.0669282221224736,0.8292423821247338,0.8485667411899602,0.9099730295830748,0.9543646998768321,1.0001773487665293,1.0686122949876788,1.0914834686317023,2020-07-14,2020-07-20
126,132,0.909658720030815,0.06564896336006018,0.785533595395798,0.8044356013025784,0.8645606760585416,0.9080799397754902,0.9530359046657431,1.0202673409640028,1.0427553309834436,2020-07-15,2020-07-21
127,133,0.8733698374552845,0.06491706876893522,0.7507647562599291,0.7694035101031501,0.828751645095856,0.8717619492051587,0.9162354561038665,0.9828209686019947,1.0051117756835501,2020-07-16,2020-07-22
128,134,0.8628849291631744,0.06541513766323231,0.7394332791896375,0.758178786838534,0.8179086226675465,0.861232457057541,0.9060600757051249,0.9732279655473681,0.995726758319463,2020-07-17,2020-07-23
129,135,0.8277224267438413,0.06503201565452839,0.7051681921428352,0.7237368074437116,0.78298039899899,0.8260199185855932,0.8706087749989654,0.9375156353422586,0.9599511182893766,2020-07-18,2020-07-24
130,136,0.6884155498051182,0.06037803785722364,0.5751693844992963,0.5922029120331569,0.6467866413119293,0.6866511886249242,0.7281214302448209,0.7906468170999554,0.811687456587004,2020-07-19,2020-07-25
131,137,0.6886187450688003,0.06234461182366672,0.5718562478968504,0.5893787016529068,0.6456058078693054,0.6867381897149684,0.7295820353573723,0.7942737990322386,0.8160671726843779,2020-07-20,2020-07-26
132,138,0.6902068876348416,0.06464379780147532,0.5693355698720457,0.5874288995339786,0.6455756539634334,0.6881897912730041,0.7326396861978092,0.7998656798602388,0.8225399226054614,2020-07-21,2020-07-27
133,139,0.6719839350763703,0.06589344611106307,0.5490595699510237,0.5673945700382537,0.6264441929235945,0.6698313719578247,0.7151776437441155,0.7839162462645052,0.8071396468367612,2020-07-22,2020-07-28
134,140,0.6634414613614388,0.0677122106059136,0.5373897137299147,0.5561297770047829,0.61660227279097,0.6611392725741345,0.7077715902991331,0.7786065361152618,0.8025746287132974,2020-07-23,2020-07-29
135,141,0.6738874506186281,0.07064259961406982,0.5425721387079111,0.5620504561353004,0.6249907483144651,0.671420612331416,0.7200956852110528,0.7941395245724755,0.8192196458416755,2020-07-24,2020-07-30
136,142,0.6647689247185085,0.07253223612326107,0.5302457290790556,0.5501295635680474,0.6145161782379525,0.6621328218949193,0.7121487941496767,0.7884008169864677,0.8142706109668303,2020-07-25,2020-07-31
137,143,0.7192008563627835,0.07800828551717409,0.5744720997809776,0.5958758029556922,0.6651618759717227,0.716382435590549,0.7701682557689005,0.852140374679776,0.8799440734291364,2020-07-26,2020-08-01
138,144,0.7163795627347712,0.08009366999832618,0.5680444397320392,0.5899209137534981,0.6608547657123769,0.7133968690393185,0.76865380711397,0.8530130988202977,0.881662397235975,2020-07-27,2020-08-02
