t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),date_start,date_end
44,50,0.5987242421187158,0.06242131726357508,0.48265624234702764,0.4998809757410589,0.5555236125285277,0.5965563542252559,0.6395622064409592,0.7049627794812962,0.7271104704779893,2020-05-06,2020-05-12
45,51,0.6237971399659008,0.06649699855065552,0.5003035471520905,0.5185949474060991,0.5777516096051047,0.6214358697761175,0.6672692782276632,0.7370543051565976,0.7607077008814577,2020-05-07,2020-05-13
46,52,0.6694380862971574,0.07177129636170079,0.5361924642854516,0.5559183582623772,0.6197336009509447,0.6668749438096483,0.716349180958474,0.791701437427186,0.817247710283341,2020-05-08,2020-05-14
47,53,0.6340115051780345,0.07225231661213155,0.5003519650535849,0.5200287633968431,0.5838988048158223,0.6312689889298141,0.6811354339469009,0.7573498384121429,0.78325396795641,2020-05-09,2020-05-15
48,54,0.7076498530279395,0.0791176587819104,0.5611223228579756,0.582732212965612,0.652801674078911,0.704703506056291,0.7592870901524473,0.842618390321916,0.8709185720521332,2020-05-10,2020-05-16
49,55,0.7514545755533659,0.0840151756470289,0.5958567434905,0.618804322337729,0.6932112015801222,0.7483258447219534,0.8062882449735073,0.8947778935351749,0.9248299043695838,2020-05-11,2020-05-17
50,56,0.9445577127775793,0.09640351787147582,0.7650947799211956,0.7917754628979461,0.8778716230452754,0.9412800307182518,1.0076715934063205,1.108521025197192,1.1426449804254108,2020-05-12,2020-05-18
51,57,1.1127125577211716,0.10514145387245799,0.9162040778966026,0.9455997563811662,1.0401071707599054,1.10940267111306,1.1817105097492189,1.2911161929327002,1.3280287203977712,2020-05-13,2020-05-19
52,58,1.1296053534612187,0.10443205187033457,0.9342144041264691,0.9634912644610835,1.0575235967162893,1.12638873968993,1.198181301304742,1.3066920781310383,1.3432740725848886,2020-05-14,2020-05-20
53,59,1.045680564064582,0.09880752583316531,0.861010141680511,0.8886349666593464,0.9774490684595788,1.0425700715376995,1.1105219437141045,1.213336813295042,1.2480256574829558,2020-05-15,2020-05-21
54,60,1.0772644415584172,0.09959313285315266,0.8909270439215224,0.9188473441416958,1.008522634352524,1.0741968714310102,1.1426628835289991,1.2461457512780525,1.2810326980384137,2020-05-16,2020-05-22
55,61,1.0625882375356874,0.0982363173112777,0.8787894233322414,0.9063293489604395,0.9947829402047376,1.0595624587116104,1.1270957182528372,1.2291687783248217,1.2635804397897314,2020-05-17,2020-05-23
56,62,1.075465370847784,0.09817610723816503,0.8916676724138358,0.9192333241758899,1.0077197578333368,1.0724794467925727,1.1399565887323972,1.2418831043381153,1.2762300366425514,2020-05-18,2020-05-24
57,63,1.0076936889226877,0.09437916114654066,0.8312230302500118,0.857639072220276,0.942532628803992,1.0047487526866299,1.069645060433562,1.1677941962344593,1.200898315774266,2020-05-19,2020-05-25
58,64,1.0232542370014992,0.09500677079054728,0.8455347751341775,0.8721552224932283,0.95767206781484715,1.0203153581068858,1.0856333079887182,1.1843784711980208,1.217673279647605,2020-05-20,2020-05-26
