t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),date_start,date_end,Region
87,93,0.9735318175505027,0.17209773747270632,0.6658950425258503,0.7087753558141647,0.8526010530441149,0.9634098554870385,1.0834365675147868,1.2728207605448962,1.338667870752542,2020-06-10,2020-06-16,Halton
88,94,0.8639431645792728,0.16326991145506448,0.5740839586564288,0.6140364598350888,0.748946236040871,0.8536801788492703,0.9677616604511748,1.1488642791983725,1.212099376203004,2020-06-11,2020-06-17,Halton
89,95,0.9270308595958994,0.1721453089732236,0.6208471158628323,0.6631779693774711,0.8058584787840962,0.9163973811276805,1.0366209238315942,1.2271619458215246,1.293617091697909,2020-06-12,2020-06-18,Halton
90,96,0.5248744591281977,0.13121861478204944,0.3000111043047252,0.3292260851053991,0.4314485545206012,0.5139810028270142,0.606442937378104,0.7576933431416799,0.8115943124302726,2020-06-13,2020-06-19,Halton
91,97,0.6529653054327423,0.15390539845034576,0.38698862277844365,0.4220442887504732,0.5436487384055915,0.6409139752562054,0.7491618870069053,0.9250062532972998,0.987379557311911,2020-06-14,2020-06-20,Halton
92,98,0.7982680408923928,0.17849816037009725,0.4876028577981977,0.5290382382061665,0.6717484421007738,0.7850037167132777,0.9103451456228415,1.1127553004274056,1.1842647076097348,2020-06-15,2020-06-21,Halton
93,99,1.128162968303765,0.217115064479982,0.7434665048661349,0.7963204761088953,0.9751407361579754,1.1142660139081528,1.2660491358382693,1.5074182689565188,1.5917971707477794,2020-06-16,2020-06-22,Halton
94,100,1.102499161683603,0.21217606259312166,0.7265538945912737,0.7782055270450546,0.9529579274828884,1.0889183395846878,1.2372486512392853,1.4731270432762738,1.5555864672268034,2020-06-17,2020-06-23,Halton
95,101,1.032094531215435,0.2024103905592269,0.6741984139474699,0.7232023973550061,0.8893380659569027,1.018893133241679,1.160473001158051,1.386026745956089,1.4649760838423174,2020-06-18,2020-06-24,Halton
96,102,0.9872230400541802,0.19744460801083605,0.638878699115338,0.6864014046439051,0.8478682905212792,0.9740917244679451,1.1122766541687732,1.3328460068021482,1.41015324428546,2020-06-19,2020-06-25,Halton
97,103,1.1937656219886088,0.21795078651244873,0.8054286521924873,0.8592716681040881,1.0404426746714754,1.1805280798830646,1.3326694263473795,1.573421777493423,1.6572983443325593,2020-06-20,2020-06-26,Halton
98,104,1.2360729811389541,0.2185088967512065,0.845473004068385,0.8999172407362941,1.0825297194806682,1.223221337672137,1.3756167428122974,1.6160738905286625,1.699678588748531,2020-06-21,2020-06-27,Halton
99,105,1.179958249528963,0.20858911993973456,0.8070905691873358,0.8590631688443656,1.0333854815631598,1.1676900396739893,1.3131670610386574,1.5427080342946968,1.622517280891944,2020-06-22,2020-06-28,Halton
100,106,0.856063504571074,0.17474323113482218,0.5484960403941019,0.590292836642725,0.7326374593365365,0.8442035392572546,0.9665735447977603,1.1622982671496158,1.230994097617899,2020-06-23,2020-06-29,Halton
101,107,0.847356359361748,0.17668601476985094,0.537151244761132,0.5791311428517313,0.72245805845305,0.8351079771068274,0.9589162373498802,1.1573712698237262,1.2271291151188266,2020-06-24,2020-06-30,Halton
102,108,0.9666941206808225,0.1933388241361645,0.6255934649064863,0.6721279542461907,0.830237198995718,0.9538358656979149,1.0891472934996325,1.3051299921827553,1.3808296557127844,2020-06-25,2020-07-01,Halton
103,109,0.983535747349278,0.19670714946985557,0.6364924776932406,0.6838376852114258,0.844701489873894,0.9704534774216249,1.1081222843593688,1.3278678071874288,1.4048863009915082,2020-06-26,2020-07-02,Halton
104,110,0.9111828358464883,0.1899947551153942,0.577611755753602,0.6227537578972463,0.7768766649455976,0.8980118534678622,1.031145877214917,1.2445493848179414,1.319561687016755,2020-06-27,2020-07-03,Halton
105,111,0.8102317939676866,0.18117333688433515,0.49491062898616084,0.5369670071472498,0.6818160285232776,0.7967686755351875,0.923988613703248,1.1294323173760679,1.2020134458929173,2020-06-28,2020-07-04,Halton
106,112,1.0180608131611637,0.20781079328064767,0.652290772726122,0.7019969921236244,0.8712782213256448,1.0039565254921081,1.1494832378001203,1.382245958006387,1.4639414544898672,2020-06-29,2020-07-05,Halton
107,113,1.2833074053156808,0.23429880470160783,0.8658421173917082,0.9237237817411836,1.1184840345696425,1.2690769437415534,1.4326300843045316,1.691440749800331,1.781608716924238,2020-06-30,2020-07-06,Halton
108,114,1.3390761300981637,0.2331032338737154,0.9217583931197949,0.9800693719407758,1.1753639029355947,1.3255746671392583,1.4880806638415647,1.7441447815250055,1.8330918324186456,2020-07-01,2020-07-07,Halton
109,115,1.1369030749078775,0.20756915327467668,0.7670637304592138,0.8183420460889103,0.9908833478793746,1.1242960756386695,1.2691904849179099,1.4984750976321546,1.5783563783422472,2020-07-02,2020-07-08,Halton
110,116,1.1059057863429689,0.20190984855184424,0.7461499900309491,0.7960302192434502,0.9638672391659133,1.0936425127641123,1.2345864236103756,1.4576196667394228,1.5353230105930196,2020-07-03,2020-07-09,Halton
111,117,1.0934241189940845,0.19963101829775767,0.7377286614847474,0.787045923728448,0.9529886721158758,1.0812992533187853,1.2206524183422498,1.441168424666085,1.5179947794471462,2020-07-04,2020-07-10,Halton
112,118,1.0455012194952689,0.1941447025186941,0.7001885752084438,0.7479291207509324,0.9088435553015345,1.0335088304707594,1.1690963993287953,1.383987703962586,1.458935517550779,2020-07-05,2020-07-11,Halton
113,119,0.7914339239168807,0.16873427952721065,0.49598742653275824,0.5357913606747892,0.6720556661086616,0.7794753389735738,0.8977899698194229,1.0878778497688717,1.1548003311888846,2020-07-06,2020-07-12,Halton
114,120,0.7176668921295298,0.1646440767325014,0.43208235025006614,0.46995669270623314,0.6008489532353574,0.7051162717466656,0.8208203078957433,1.0081999918357072,1.0745271420654068,2020-07-07,2020-07-13,Halton
115,121,0.8138090405069316,0.18197323352773792,0.4970957041065861,0.5393377649752039,0.6848263078613579,0.8002864811907512,0.9280681068745609,1.134418863051917,1.2073204438056873,2020-07-08,2020-07-14,Halton
116,122,0.8993448362511842,0.19625313276136744,0.5567086283451878,0.6026477520485539,0.7603727190385083,0.8851105075168052,1.0228174007804423,1.244608408341855,1.3228239603307421,2020-07-09,2020-07-15,Halton
117,123,0.8788194273411927,0.19650999794823443,0.5368057373073579,0.5824222663632973,0.7395330277088212,0.8642166308091828,1.0022059741546696,1.2250408707321814,1.303766127225262,2020-07-10,2020-07-16,Halton
118,124,0.8578769511964129,0.1968104703293652,0.5164979649519703,0.5617717901641847,0.7182363764916042,0.8428743252319818,0.981183374822046,1.2051712914132304,1.2844567287722821,2020-07-11,2020-07-17,Halton
119,125,0.9813528880142847,0.2141487567994753,0.6074729049274638,0.6576010536663446,0.8297083985116748,0.965820581551443,1.1160844758403754,1.3580998152659747,1.4434475648031586,2020-07-12,2020-07-18,Halton
120,126,0.9451721642376852,0.211346920967606,0.5773357127994158,0.6263963868712854,0.7953693450308995,0.9294668254926828,1.0778746579027818,1.3175340633656945,1.4022032442517507,2020-07-13,2020-07-19,Halton
121,127,0.8134408779479659,0.19728839176321336,0.4738592876392407,0.5183121036155725,0.6731481575650794,0.797547854941729,0.9364326357623509,1.1627985994588634,1.2432724927929335,2020-07-14,2020-07-20,Halton
122,128,0.6994594721699466,0.1869384071995488,0.382401002220485,0.4228700908403776,0.5659915052236554,0.682878015944009,0.8148826280152592,1.0326304583004846,1.1106614996460245,2020-07-15,2020-07-21,Halton
123,129,0.7518374697236231,0.20093701587463025,0.41103654088391944,0.4545360978998669,0.6083749496625969,0.7340143354474272,0.8759039194480619,1.1099574769066078,1.1938317584330662,2020-07-16,2020-07-22,Halton
124,130,0.9732014793785081,0.23603602908735039,0.5669257253349572,0.6201091187978488,0.8053551284954704,0.9541870507694066,1.1203489413529717,1.3911734065631893,1.4874524529785025,2020-07-17,2020-07-23,Halton
125,131,0.928574645902725,0.23214366147568125,0.5307606420959481,0.5824459355604081,0.7632914533594357,0.9093026330402021,1.0728804308203925,1.3404630680244112,1.4358212486341173,2020-07-18,2020-07-24,Halton
126,132,0.8232062772563097,0.22001113200962488,0.4500545320809123,0.4976833213278225,0.6661254561731844,0.8036912668885237,0.9590498396257223,1.2153211289309398,1.3071572475515307,2020-07-19,2020-07-25,Halton
127,133,0.8582683372715479,0.2293818617133054,0.46922328655949097,0.5188806845684653,0.6944971187409982,0.8379221422011941,0.9998977582623922,1.2670841724567807,1.362831781540459,2020-07-20,2020-07-26,Halton
128,134,0.8293496841262452,0.23002021626208,0.44159377784237536,0.4905653328636993,0.6648651154401058,0.8081839821772159,0.9708037394131567,1.2403606717205882,1.337267995268537,2020-07-21,2020-07-27,Halton
129,135,0.7982320651688088,0.23042974885050133,0.4124581561891372,0.46059403786556247,0.6331727250742379,0.7761718013995463,0.9392913128174993,1.2111518085074453,1.3092361874337541,2020-07-22,2020-07-28,Halton
130,136,0.6995509069285615,0.22121742051307192,0.3354618511454415,0.3795347475855598,0.5404651096447793,0.6763758077556707,0.8334341789358353,1.0986598391600209,1.1951689749136498,2020-07-23,2020-07-29,Halton
131,137,0.37563117683468156,0.16798736917411847,0.12196642065905425,0.1480099201581082,0.25307026545408473,0.3509078001064446,0.47137435744488626,0.6876694248309041,0.7694120013597276,2020-07-24,2020-07-31,Halton
132,138,0.5208206375157658,0.2126241349041106,0.19113199480756765,0.22681866748507049,0.36624188678365377,0.4921894941870287,0.6443160503441695,0.9125675905660441,1.0128513587164154,2020-07-25,2020-08-01,Halton
133,139,0.3949346128119353,0.19746730640596766,0.10760638983756193,0.13490160674955465,0.25032142656025924,0.36255597251733357,0.5044724413819656,0.7655468346839615,0.865624898803798,2020-07-26,2020-08-02,Halton
134,140,0.5649912191748626,0.2526717545530951,0.1834511109733606,0.22262344128295664,0.3806459277972479,0.5278045008691197,0.7089996499884899,1.0343315749200528,1.15728153440076,2020-07-27,2020-08-03,Halton
135,141,0.7561088347473859,0.30868013919024373,0.2774786163739887,0.32928725556866967,0.5316969150311174,0.7145431615378225,0.9353950725887293,1.3248330957511916,1.4704214953237005,2020-07-28,2020-08-04,Halton
136,142,0.799863778088375,0.3265430200085458,0.29353590942471236,0.34834264091558287,0.562465459614435,0.7558927584622179,0.9895250556304357,1.4014993035468295,1.5555126968261357,2020-07-29,2020-08-05,Halton
137,143,1.5331365991554757,0.4622580774327473,0.7653362664402563,0.8598118959844442,1.2013950665885025,1.4869365596574193,1.8146250104449557,2.3641271921076608,2.5631752654106807,2020-07-31,2020-08-06,Halton
138,144,1.4062494491181543,0.4240001622153541,0.701994658313295,0.7886511911198228,1.1019638768613216,1.3638730684817735,1.664441004604485,2.1684646778232075,2.3510389139249286,2020-08-01,2020-08-07,Halton
139,145,1.639187172642626,0.4380911994873838,0.8961588806580693,0.9909984154612349,1.3264042479960723,1.6003284375325404,1.9096819818709687,2.4199752361277107,2.602841416558073,2020-08-02,2020-08-08,Halton
140,146,1.6814870943047382,0.42037177357618455,0.961115160517451,1.0547082327699826,1.38218799498802,1.6465888327028357,1.9427997588742942,2.4273453504472506,2.6000224214173735,2020-08-03,2020-08-09,Halton
141,147,1.6728720567857058,0.39429972513688655,0.9914500019430592,1.0812612729994235,1.3928072067822796,1.6419970113097966,1.9193240075016385,2.3698305263976733,2.5296285378805217,2020-08-04,2020-08-10,Halton
142,148,1.4865321454785299,0.3503789868398853,0.8810131608958451,0.9608204246432563,1.2376635002883813,1.4590962471939728,1.705532005969388,2.105856955728755,2.247855191570667,2020-08-05,2020-08-11,Halton
143,149,1.5174229074797423,0.33930607717400785,0.9268813334283434,1.0056455982997023,1.2769225647165168,1.4922088335965817,1.730469600332268,2.115229843600443,2.251161644700056,2020-08-06,2020-08-12,Halton
144,150,1.046861915548944,0.2702985843133237,0.5859206672492386,0.6453087499721676,0.8541558416039449,1.0236924716045515,1.21435083713993,1.5274752378255472,1.639359317541582,2020-08-07,2020-08-13,Halton
145,151,1.183795013057117,0.2871124634067018,0.6896042193173553,0.7542961020290739,0.9796279650764017,1.1606660040692152,1.3627840871187615,1.6922129444756715,1.8093260576628065,2020-08-08,2020-08-15,Halton
146,152,0.8977964179396273,0.24900392460070953,0.4780387808901149,0.5310519881301932,0.7197368377658663,0.8748838977364801,1.0509247624369424,1.3427283923031204,1.4476335361992398,2020-08-09,2020-08-16,Halton
147,153,0.8542281620379097,0.2465944296509732,0.44139215655848263,0.4929047774199751,0.6775898849394352,0.8306203675180248,1.0051827366726793,1.2961142861523731,1.4010792986981069,2020-08-10,2020-08-17,Halton
148,154,0.7512636881972918,0.23757043780819992,0.36026013981960536,0.4075910293963404,0.5804178189067158,0.7263754201577196,0.8950439902738315,1.1798758813215138,1.2835192453038988,2020-08-11,2020-08-19,Halton
149,155,0.8047636420656048,0.2544886087019804,0.38591544722197685,0.43661692484746706,0.6217512774828495,0.7781029987430286,0.9587830115283574,1.2638987167290185,1.374922864953911,2020-08-12,2020-08-20,Halton
